,ligand,target,DG_Exp.,dDG_Exp.,DG_OpenFF-1.0,DG_OpenFF-1.0_converged,DG_OpenFF-1.2,DG_OpenFF-1.2_converged,DG_OpenFF-2.0,DG_OpenFF-2.0_converged,DG_OPLS3e,DG_GAFF2,DG_cGenFF,DG_Consensus_OpenFF_GAFF2_cGenFF,DG_Consensus_OpenFF_GAFF2,DG_Consensus_all,dDG_OpenFF-1.0,dDG_OpenFF-1.0_converged,dDG_OpenFF-1.2,dDG_OpenFF-1.2_converged,dDG_OpenFF-2.0,dDG_OpenFF-2.0_converged,dDG_OPLS3e,dDG_GAFF2,dDG_cGenFF,dDG_Consensus_OpenFF_GAFF2_cGenFF,dDG_Consensus_OpenFF_GAFF2,dDG_Consensus_all
pde10_lig_6694,6694,pde10,-10.36,0.1,-8.610654684010907,,,,-7.586482740887152,,-8.209216326897389,-8.196253896355145,-8.322758114152467,-8.051194553338673,-8.458720192850867,-7.942979593583596,0.275010786307998,,,,0.3315972192467066,,0.14993094042014496,0.4733985251873507,0.3100293174687843,0.8057324179771477,0.37914592834304023,0.19254325638152128
pde10_lig_7395,7395,pde10,-8.15,0.1,-10.900414076855828,,,,-10.558556567869605,,-7.69745554318388,-10.211714542137262,-11.000751562863444,-11.148371790396672,-10.908401835785707,-9.702917435254433,0.3343384442658388,,,,0.5264334073966596,,0.14848891549835175,0.6102905716573233,0.5038858353038828,0.6775985700492543,0.7031157072988055,0.28003835572948255
pde10_lig_8414,8414,pde10,-7.82,0.0,-10.353237828766588,,,,-13.631029906340377,,-12.346849827373873,-10.74114070758358,-7.928264236459248,-9.179180360045004,-9.379922765985219,-12.306442813622239,0.44103892227599933,,,,0.7622128752775754,,0.25916674689981994,0.7577189482305259,0.5214203761442362,1.1798516664732708,1.0357934952925456,0.37804936686007184
pde10_lig_9237,9237,pde10,-9.49,0.0,-10.486931238543443,,,,-14.06768030347168,,-14.269963265032068,-11.45599844781619,-11.269407315827399,-12.252944636522757,-12.593901088978406,-12.743137241889062,0.959804745862013,,,,1.0563929306429627,,0.29491516215891295,1.588062931415682,0.7956169825134226,1.7961399425088627,1.4043794597775263,0.5468095072305967
shp2_lig_10,10,shp2,-7.2,0.0,-8.187473843803764,,-7.996814553423423,,-8.692548994389355,,-7.0893702548112465,-7.857993164826351,-9.12160434458526,-8.306460752688565,-8.170861649132084,-7.909114834058008,0.2312054594760209,,0.2448622278474564,,0.20579846717391465,,0.07439915660694892,0.22082791430562615,0.3551837921688652,0.3145333603924387,0.26274272525094844,0.14902797189626382
shp2_lig_E30,E30,shp2,-9.21,0.0,-10.500889916826873,,-10.998094691393398,,-11.518251792876104,,-8.780918426195436,-11.841930056022825,-8.786208271185748,-10.347235946281026,-11.572572007809864,-10.009570087913938,0.20112970927557808,,0.24140627149240299,,0.1735378800339784,,0.0720169113415983,0.26293820196994433,0.21917966335451003,0.5562429085556208,0.44979559079192916,0.11984883717076138
shp2_lig_11,11,shp2,-6.39,0.0,-4.883401148370627,,-5.90041322266085,,-6.471954940146748,,-6.758506032633558,-8.799548901889908,-9.377089621776902,-8.760653076524468,-8.726538644349358,-7.5622450111102095,0.368981775942245,,0.5725809713314097,,0.2656493573279199,,0.11857136398461177,0.4709701746672822,0.24450832838825284,0.6653192964410685,0.7871158616555345,0.1694834291279121
shp2_lig_4,4,shp2,-5.86,0.0,-9.209693419042438,,-7.8028117442890474,,-7.590477360704624,,-6.811531517145504,-5.437978241906587,-7.299646348589421,-7.666620993732326,-5.487730273150858,-6.932731462067337,0.47401406981223654,,0.5271710469732198,,0.5157003021485285,,0.10262677346665255,0.5285661512515795,0.29854694652371216,0.6722597911967677,0.6421121589856272,0.2250726858914019
shp2_lig_7,7,shp2,-7.12,0.0,-9.238327191024116,,-9.395391700492961,,-9.620281905180573,,-8.71302917414021,-9.561023090691881,-7.35354049089762,-8.58248194834243,-10.781425964857702,-8.830221074106005,0.26267729360321596,,0.40840525998862187,,0.29924082220799364,,0.15733279972510847,0.3958023660399241,0.28233961347171777,0.6885946689770445,0.6591556535069699,0.16938894319622533
shp2_lig_E25,E25,shp2,-8.92,0.0,-8.331816433426354,,-6.862507784368826,,-6.184691647796788,,-7.4312113595828855,-4.379640943475505,-9.56123997277249,-8.134151622999914,-6.685106040489027,-6.732388978572613,0.3628537492550721,,0.5300457903087337,,0.3034509286717485,,0.08090307285141779,0.4358950092228888,0.2816084555346692,0.6017714131514134,0.6920824583143956,0.17788468445299657
shp2_lig_E6,E6,shp2,-9.13,0.0,-10.053489013456778,,-9.941452040480687,,-10.800511428540444,,-10.152051545465714,-9.878559236514498,-10.411494025805418,-10.261256889250882,-10.868966636763018,-10.182584139221996,0.32924967969940544,,0.3804425879916667,,0.2630453198237998,,0.09596418982668938,0.42086200495027243,0.372911551865257,0.5574747424860395,0.5507474470719861,0.1865964685002261
shp2_lig_3,3,shp2,-5.5,0.0,-6.911328050788556,,-6.046580438232115,,-6.13252678088562,,-6.909686603878531,-4.268185514311361,-5.303561776242997,-6.225004316767471,-5.448534340853943,-6.108389354539364,0.8635497637132394,,0.8474190642705823,,0.48890841458100437,,0.1392649521979452,0.7630967444772472,0.4533021572411307,0.8668633213036642,0.8891128975907785,0.29954279206379847
shp2_lig_E3,E3,shp2,-8.27,0.0,-9.261392494466241,,-8.318508363537497,,-6.915476568846751,,-7.594559518806631,-7.248683878099304,-6.759669720243014,-7.264975752775905,-7.311427793659593,-7.257072026388398,0.22585254370898664,,0.2749545336802619,,0.23912284645010506,,0.07163374120459871,0.23422984466018304,0.3514301445107741,0.38298342375955846,0.35473438999363555,0.13400074961256417
shp2_lig_E9,E9,shp2,-8.85,0.0,-8.796410948100686,,-8.696564293648057,,-7.7596263518943145,,-9.740473749092596,-8.75446597510805,-7.32642024412777,-9.156182235888336,-9.036902691255001,-8.716574329314737,0.4802612362479045,,0.5413003289342423,,0.3423835154123169,,0.1305679761269028,0.8683743595429657,0.3951641563688824,0.8244761098546534,0.8639158426662443,0.29278206396909034
shp2_lig_E27,E27,shp2,-8.57,0.0,-7.656143661699777,,-8.74040676445936,,-7.9049168487780435,,-9.349679614580163,-5.886267114890058,-6.883199955111852,-7.595074460534257,-6.408842927067968,-7.596694785217788,0.473599196761572,,0.5243113179081804,,0.5213773219031239,,0.09736423973521362,0.5463237855188193,0.4073803394506291,0.6823237948354689,0.6292940290126344,0.2343472632136132
shp2_lig_E5,E5,shp2,-7.61,0.0,-7.522868649898231,,-8.857543344598792,,-8.349419790615693,,-5.028459278679656,-8.143639021376883,-5.625849448508262,-6.685783878129938,-8.096418933551403,-6.850143105173522,0.6146949621166542,,0.632144472908939,,0.6802403926330268,,0.11091898391160061,0.5742576707673116,0.47401525042063364,0.693703971687579,0.6425564686295837,0.27796183059449076
shp2_lig_SHP836-2,SHP836-2,shp2,-6.75,0.0,-8.96856724090255,,-8.11503518826881,,-7.244237391598899,,-8.034019368111741,-6.00853368636976,-8.326963985433562,-7.784974529148582,-5.889024413288736,-7.440522922359378,0.47296044321857467,,0.53575002305052,,0.5136265733982838,,0.09756322455691874,0.5332803192209873,0.3447244391305152,0.6710250588651504,0.6342161622565662,0.22305738643736606
shp2_lig_E14,E14,shp2,-9.84,0.0,-12.51313875094819,,-11.794198389047974,,-12.240288855561507,,-9.747054719463117,-12.578886284690299,-10.42776238671,-11.680086175027409,-12.185839770434354,-11.080849661945463,0.35688129621187886,,0.4031376267229323,,0.6259781327213645,,0.16020285488463626,0.521873432705069,0.7316155932679367,0.6292432735692729,0.6459880339502964,0.29624483320986766
shp2_lig_6,6,shp2,-8.08,0.0,-7.233596911978722,,-8.503295918543772,,-9.45702414788111,,-9.028773231185351,-8.428234920860886,-8.310804964256564,-8.468533453237438,-9.168839868685875,-8.906998411291326,0.3089805664521708,,0.37369971818150677,,0.33036158587737197,,0.08132876337432522,0.374514417773616,0.49968373060449056,0.4632755894148051,0.3194519929631588,0.18494052726409826
shp2_lig_E1,E1,shp2,-9.04,0.0,-10.449794363022562,,-9.81866852468977,,-10.058790805309725,,-9.010538683022752,-9.022959815602773,-8.184036850102045,-9.110248171271973,-9.645934097695044,-9.097838081895663,0.18734962077347914,,0.19926076536317722,,0.17412585409654444,,0.05085015963392651,0.20232347535974576,0.24009113322214876,0.2992499249716419,0.30542331963086033,0.10400463520982445
shp2_lig_E24,E24,shp2,-9.13,0.0,-5.028425834155482,,-5.9603219522247155,,-6.351182515725037,,-7.857954895462039,-6.448306035473387,-8.047140229170054,-5.159699865131963,-5.253257732170917,-6.954053326080993,0.23310484589229624,,0.24897788900470905,,0.2717883852108881,,0.07330330059774522,0.30560838331683,0.20760383763606893,0.44543073432306757,0.2685200461782509,0.1341642109024753
shp2_lig_E4,E4,shp2,-8.25,0.0,-9.170768347041422,,-8.005031373087158,,-7.635036463909154,,-7.466997820812346,-7.771171238691048,-6.569758908444538,-7.879195277807357,-7.894763067660909,-7.456494874348743,0.22192094322473346,,0.253391842793364,,0.234823493828653,,0.06786734796301339,0.23206030958860452,0.33746070014713814,0.32570236525206775,0.3167507333079524,0.13140395701708593
shp2_lig_E22,E22,shp2,-9.3,0.0,-5.303424028112105,,-5.1254483503641906,,-6.409023642972576,,-9.044757292087143,-7.701524895949762,-10.134049105699365,-6.673760991692347,-6.115278498785834,-8.04998344365545,0.2507465442111386,,0.2602099756813672,,0.26009189653766296,,0.0847306846278306,0.35221091717198677,0.23117534021775535,0.4854407368675202,0.4133859837178295,0.14969399203081962
shp2_lig_E23,E23,shp2,-8.79,0.0,-6.770879780331212,,-6.16658926326618,,-7.384829536296926,,-8.607438374061251,-8.078824087924986,-10.229837379240832,-7.060442838761096,-7.09441435380818,-8.323281194201053,0.22788020696657368,,0.23822697668368026,,0.21434477266421464,,0.06960053454567283,0.3445453033590337,0.21349537552628953,0.32690507283347053,0.2871860610804364,0.13984460318614458
shp2_lig_E28,E28,shp2,-8.51,0.0,-8.52790766876845,,-7.774763187107406,,-7.058993058741727,,-8.383728075309426,-13.283648013231218,-8.271943148485004,-6.582612439705333,-7.415564432602249,-10.402619175655378,0.33131611141831874,,0.43886283860461045,,0.4073477060102627,,0.08363767537042399,0.44387602617592675,0.24591752638502035,0.5037683528693083,0.3074988793655704,0.21381203104830937
shp2_lig_E26,E26,shp2,-9.01,0.0,-8.144981495159206,,-6.883261785713985,,-7.242458011122189,,-9.352429250004064,-3.3137498448048914,-8.829594751780704,-7.714282542093773,-7.2125470245539045,-7.099699170989088,0.40999397515964775,,0.5866242904771979,,0.23701004262041997,,0.09555211947596008,0.44482091244754685,0.45692283174765796,0.5561784576747126,0.5874845824233071,0.20229437354591326
shp2_lig_E29,E29,shp2,-7.67,0.0,-7.546593629934118,,-11.789999826161708,,-10.954068369473282,,-6.560882942765683,-12.56169382024244,-9.148627098882052,-13.095776157715349,-13.206109867615432,-9.74993590500629,0.46418762773928957,,0.6872548918834965,,0.3188195476435684,,0.1566926849484341,0.8010560791328917,0.4555594110494767,0.9040075939253363,0.8151656009175523,0.2673865942101991
shp2_lig_E2,E2,shp2,-8.33,0.0,-8.481995877359697,,-7.90779016891908,,-8.264940565849871,,-8.094746650499353,-8.428383343326448,-8.182247182191196,-7.941679133509946,-7.757015802816907,-8.320500924116526,0.19997899901471547,,0.20742000706460503,,0.17662576596901797,,0.055093739351706625,0.22120661823826993,0.28009262634601007,0.31473222947521373,0.27843276430904884,0.11473205481916138
shp2_lig_E8,E8,shp2,-9.77,0.0,-7.414276877468843,,-8.461331381504873,,-7.491318858852701,,-9.968270672896343,-10.82763889749796,-7.678945676942625,-8.240984325770333,-8.942002357516596,-8.574993047380271,0.23483808738205134,,0.23167610663614727,,0.28047957543623636,,0.08532683006341146,0.32855819384843626,0.3211867690888682,0.5174622782503402,0.7532101370900129,0.1580185920411763
shp2_lig_SHP099-1,SHP099-1,shp2,-9.81,0.0,-8.802414423913039,,-9.047175749515386,,-9.177123366050267,,-9.392930949307283,-8.39852997622097,-8.758764112814726,-8.531842225211603,-8.53408080942528,-8.76450067339049,0.16800715639095773,,0.18003247304870848,,0.15717884830708054,,0.04282667673241963,0.2000124842675704,0.17342900421600885,0.27763871793681205,0.24942609526704582,0.0963540036791414
syk_lig_CHEMBL3264995,CHEMBL3264995,syk,-12.46,0.0,-12.100308702026323,,-13.422118456465196,,-13.28971453155254,,-12.641440303768164,-13.90350788192288,-13.344468668148782,-13.895359600549686,-14.103389820078846,-13.280661758376493,0.2907416864906248,,0.3507645436248057,,0.3426811882709766,,0.1617794674667248,0.41376478740811934,0.48229495114578097,0.45838437825793427,0.38901354764916435,0.20219941244995746
syk_lig_CHEMBL3264994,CHEMBL3264994,syk,-9.87,0.0,-9.986115977145197,,-10.631756025234903,,-8.96594604947901,,-11.391658334538153,-11.580773062900008,-11.18868755636623,-11.296409236268376,-10.466365340293883,-11.04310401674066,0.7491821648797766,,0.5423966365076093,,0.5381832634905813,,0.19852812029075687,0.6861882811115948,0.6308814215428237,0.6319362166030962,0.6014653350525221,0.2959625806427764
syk_lig_CHEMBL3265001,CHEMBL3265001,syk,-12.11,0.0,-11.951205329678771,,-13.922183761500957,,-13.234836641238916,,-12.974350520486414,-13.819512188252745,-12.719865028236244,-13.722185645861005,-13.472405488139017,-13.121932373800187,0.2541646018652309,,0.3259366672094984,,0.3062813737356528,,0.12374189147339336,0.30956590323815525,0.2363467789601168,0.3976098775451882,0.2911984723140886,0.14757729600027727
syk_lig_CHEMBL3264997,CHEMBL3264997,syk,-11.05,0.0,-9.53114593665709,,-12.326368022250296,,-13.1017643979289,,-11.614397438472928,-12.108324314486797,-12.247127964203248,-13.350287395389184,-13.490670066266144,-12.318330604768635,0.5416021662514456,,0.3903156255868144,,0.47775813601633954,,0.1907251649875072,0.5299948551860325,0.7706460093436762,0.4803045563624611,0.42466334004042783,0.2836285184052867
syk_lig_CHEMBL3264998,CHEMBL3264998,syk,-11.78,0.0,-12.09316764709721,,-13.656408022078324,,-13.364092028687114,,-12.662895412127302,-14.424463106432295,-13.99200496043789,-14.234367624175615,-13.789163510502428,-13.551556238053768,0.3216315686927185,,0.3569340868776393,,0.35189017707803044,,0.1675340251105814,0.40109833671058687,0.4261237085464394,0.4636399141750313,0.3457719748462889,0.1917884504023199
syk_lig_CHEMBL3264999,CHEMBL3264999,syk,-11.48,0.0,-12.267258344573554,,-12.351236791507535,,-13.089080495354676,,-12.182889691662432,-13.105905039058747,-11.370831333615063,-12.74332890464061,-12.950012463961427,-12.385570488993002,0.2314810993357914,,0.2988498534442515,,0.2289165051275859,,0.10703372963603432,0.23978654662937368,0.22810246381633864,0.33665740255055226,0.2712626313050249,0.1266318873002466
syk_lig_CHEMBL3264996,CHEMBL3264996,syk,-10.73,0.0,-12.835051313638361,,-13.136997952283,,-13.820726144994376,,-12.09939196660964,-13.360149576936987,-10.76467987799457,-12.6446638733141,-13.502008303690996,-12.5186837012647,0.29506973469317876,,0.3061130626373986,,0.299795845417801,,0.09965845210742436,0.24260508957766655,0.23684304892976452,0.332491770682217,0.27620822227505865,0.13778345833856379
syk_lig_CHEMBL3265000,CHEMBL3265000,syk,-11.88,0.0,-11.183232434996423,,-13.464070089254598,,-14.095206391704009,,-12.919707697101337,-13.532200749708617,-12.452848637108662,-14.68204358540831,-15.370072264558747,-13.258954059533936,0.3618176730684616,,0.4572399431970677,,0.49183022868344684,,0.20553394259411706,0.4623422296689889,0.7808350653847549,0.617484233448742,0.5647128427484062,0.2879952903280857
syk_lig_CHEMBL3265002,CHEMBL3265002,syk,-10.68,0.0,-12.949557087527303,,-13.59695858940076,,-13.769434965075273,,-13.07290583081768,-13.884620377265101,-11.383312389356183,-13.119500461230166,-13.614546342083225,-12.967690224802398,0.24161974202490002,,0.29733934314106114,,0.18650943234492964,,0.08562246068562195,0.24232365988879515,0.23145840150019986,0.3128175553094283,0.25393311548665404,0.12505016884923867
syk_lig_CHEMBL3265003,CHEMBL3265003,syk,-10.89,0.0,-12.98811767403381,,-13.94643643629816,,-14.122031306964486,,-13.851584581939628,-13.985600177287866,-11.711026994693947,-13.392740246404077,-14.048221531495997,-13.319914750087515,0.24753024636863216,,0.3193601483587114,,0.26918552064701856,,0.10760126365163553,0.25956087615098694,0.23733651992171384,0.35233648818794067,0.28744320733519463,0.13338126211552465
syk_lig_CHEMBL3265004,CHEMBL3265004,syk,-10.92,0.0,-12.562581986402382,,-13.57082305389742,,-13.969588385051269,,-13.263964888311895,-14.36598141546015,-12.100234039545018,-13.667381364333858,-14.068238220375594,-13.350120036002645,0.2244393763433723,,0.29853487869833395,,0.19288571591373077,,0.09637926231918263,0.24772448255275703,0.2284457650320207,0.3134146567566482,0.25716513290871035,0.12324720023161667
syk_lig_CHEMBL3265006,CHEMBL3265006,syk,-10.02,0.0,-10.52039469104454,,-9.792772154569363,,-9.797218342262829,,-10.026354012587566,-9.366419697412205,-10.879838691347722,-10.04300501268336,-9.685746831730249,-10.03430250614919,0.1563290432710564,,0.17277975886947647,,0.14016492498680502,,0.08322697331197439,0.17517515550884644,0.17831826513418123,0.22244170136100946,0.23697204946011738,0.08754488995140886
syk_lig_CHEMBL3265011,CHEMBL3265011,syk,-8.69,0.0,-6.484009746950298,,-6.269060138425503,,-6.3351965153794305,,-6.642038112049284,-6.411217952956589,-9.758427785138064,-8.236265649644238,-6.495208722674004,-7.27107518351987,0.26258490569858667,,0.21994014518841848,,0.15035289425985995,,0.08605062373757298,0.3663454798209826,0.16875270257196134,0.38230089672330353,0.3901925076358084,0.13728390310828806
syk_lig_CHEMBL3265026,CHEMBL3265026,syk,-11.43,0.0,-10.724762496103851,,-9.892038566540101,,-10.15884117551472,,-9.227135291545359,-10.598606118623174,-8.966023744251327,-9.706565545791575,-10.902433775367319,-9.65283972866118,0.18814570665858166,,0.21523588652314674,,0.2468250962491102,,0.07845564674438289,0.2127817712566595,0.2228873585389099,0.3077690408107805,0.16329068716258577,0.11069388140048152
syk_lig_CHEMBL3265008,CHEMBL3265008,syk,-9.85,0.0,-10.4538579720675,,-10.147626015661054,,-9.706051555328564,,-10.598995054642279,-10.028383657744858,-10.680633804943582,-10.372162821364649,-10.037725059588638,-10.3273918861725,0.13074639928029802,,0.16265384002333258,,0.1300776382859333,,0.0572640732455208,0.15816082404971948,0.14462167243215712,0.1958410867261591,0.18900570830613794,0.07675772710272995
syk_lig_CHEMBL3259820,CHEMBL3259820,syk,-10.64,0.0,-11.337934705692657,,-10.973603600427438,,-10.87231215346777,,-10.516635982159693,-11.488952880501621,-10.88846019214639,-10.744653014884683,-10.782863315053463,-10.856327497400352,0.1604183772309843,,0.22380568510515014,,0.14577585177663505,,0.0681515406244442,0.20209756606116744,0.14670926300719844,0.2545525825936322,0.2038554384529226,0.08705286295405845
